;A;CA;CV;DD;DP;FC;FD;FF;FS;FT;G;GC;GS;I;PE;PP;RB;SG;atletas_scout;apelido;atleta_id;clubename;clube_id;jogos_num;media_num;nome;pontos_num;posicao_id;preco_num;Rodada;status_id;variacao_num
3204;;1.0;;;;7.0;1.0;1.0;1.0;;1.0;;;;6.0;;3.0;;;Matheus Ferraz;38632;Sport;SPO;3;2.67;Matheus Ferraz Pereira;0.0;zag;5.46;4;Provavel;0.0
3205;;;;;;;;;;;;;;;;;;;;Douglas;38738;Gremio;GRE;0;0.0;Douglas dos Santos;0.0;mei;14.0;4;Contundido;0.0
3206;;;;;;;;;;;;;;;;;;;;Maicon;38748;Avai;AVA;0;0.0;Maicon Douglas Sisenando;0.0;lat;8.0;4;Nulo;0.0
3207;;;;;;;;;;;;;;;;;;;;Andrezinho;38768;Vasco;VAS;0;0.0;Andre Luiz Tavares;0.0;mei;7.0;4;Nulo;0.0
3208;;;;;;;;;1.0;;;;;;2.0;;;;;Anderson;38852;Coritiba;COR;1;-0.1;Anderson Luis de Abreu Oliveira;0.0;mei;4.88;4;Contundido;0.0
3209;;;;;;;;;5.0;;;;;;4.0;;1.0;;;Renato;38908;Santos;SAN;3;1.0;Renato Dirnei Florencio;0.5;mei;6.64;4;Provavel;-0.51
3210;;;;;;1.0;1.0;;2.0;;;;;;1.0;;;;;Diego;38909;Flamengo;FLA;1;1.2;Diego Ribas da Cunha;1.2;mei;19.46;4;Duvida;-5.54
3211;;1.0;;;;7.0;2.0;6.0;5.0;1.0;;;;1.0;4.0;;;;;Ricardo Oliveira;38910;Santos;SAN;4;1.25;Ricardo de Oliveira;-0.9;ata;11.4;4;Nulo;-1.07
3212;;1.0;;;;1.0;;3.0;4.0;;1.0;;;1.0;11.0;;;;;Nene;38913;Vasco;VAS;3;1.93;Anderson Luiz de Carvalho;-2.6;mei;12.47;4;Nulo;-2.45
3213;;;;;;2.0;;;1.0;;;;;;1.0;;;;;Dudu Cearense;38928;Botafogo;BOT;1;-0.8;Alexandro Silva de Souza;-0.8;mei;4.34;4;Provavel;-1.66
3214;;;;;;1.0;2.0;5.0;3.0;;;;;;12.0;;2.0;;;Rafael Marques;38957;Cruzeiro;CRU;3;2.1;Rafael Marques Mariano;2.0;ata;4.74;4;Nulo;0.01
3215;;;;;;;;;;;;;;;;;;;;Jonas;39152;Botafogo;BOT;0;0.0;Jonas Jessue da Silva Junior;0.0;lat;6.0;4;Contundido;0.0
3216;;1.0;;;;2.0;1.0;4.0;4.0;;;;;;5.0;;1.0;;;Renato;39572;Fluminense;FLU;2;1.5;Jose Renato da Silva Junior;2.7;lat;4.07;4;Nulo;0.29
3217;;;;;;;;;;;;;;;;;;;;Vagner Mancini;39850;Chapecoense;CHA;4;4.39;Vagner Carmo Mancini;5.28;tec;9.11;4;Provavel;0.69
3218;;;;;;;;;;;;;;;;;;;;Abel Braga;40006;Fluminense;FLU;4;3.1;Abel Carlos da Silva Braga;3.51;tec;12.31;4;Nulo;0.3
3219;1.0;;;;;7.0;7.0;5.0;11.0;;;;;;12.0;;2.0;;;Kleber;40179;Coritiba;COR;4;4.33;Kleber Giacomace de Souza Freitas;1.4;ata;13.56;4;Provavel;-0.3
3220;;;;5.0;;;;;;;;;9.0;;;;1.0;;;Magrao;41218;Sport;SPO;4;-0.33;Alessandro Beti Rosa;-2.0;gol;0.76;4;Provavel;-0.36
3221;;;;;;;;;;;;;;;;;;;;Vanderlei Luxemburgo;41327;Sport;SPO;1;0.27;Vanderlei Luxemburgo da Silva;0.27;tec;3.04;4;Provavel;-0.77
3222;;;;;;;;;;;;;;;;;;;;Alexandre Gallo;41363;Vitoria;VIT;0;0.0;Alexandre Tadeu Gallo;0.0;tec;6.18;4;Provavel;0.0
3223;;;;;;;;;;;;;;;;;;;;Renato Gaucho;41929;Gremio;GRE;4;5.65;Renato Portaluppi;6.12;tec;15.0;4;Provavel;0.73
3224;;1.0;;;;8.0;1.0;;3.0;;;;;2.0;9.0;1.0;4.0;;;Willian;42116;Palmeiras;PAL;4;-0.98;Willian Gomes de Siqueira;-4.0;ata;4.03;4;Provavel;-1.68
3225;1.0;;;;;5.0;;2.0;3.0;;;;;1.0;5.0;;7.0;1.0;;Felipe Santana;42140;Atletico-MG;ATL;4;5.08;Felipe Augusto Santana;8.1;zag;9.25;4;Provavel;1.33
3226;;;;;;2.0;;;;;;;;;2.0;;2.0;1.0;;Egidio;42145;Palmeiras;PAL;1;6.8;Egidio de Araujo Pereira Junior;6.8;lat;6.66;4;Provavel;0.66
3227;;;;;;;;;1.0;;;;;;3.0;;5.0;;;Fernando Bob;42213;Ponte Preta;PON;1;8.1;Fernando Paixao da Silva;0.0;mei;10.12;4;Contundido;0.0
3228;1.0;1.0;;;;3.0;2.0;1.0;6.0;;;;;;13.0;;;;;Osvaldo;42222;Sport;SPO;4;0.83;Osvaldo Lourenco Filho;-2.9;ata;2.24;4;Provavel;-1.69
3229;;;;;;;;;;;;;;;;;;;;Amaral;42232;Chapecoense;CHA;0;0.0;William Jose de Souza;0.0;mei;5.0;4;Contundido;0.0
3230;;;;1.0;;;;;;;;;1.0;;1.0;;;3.0;;Cassio;42234;Corinthians;COR;4;3.93;Cassio Ramos;5.0;gol;9.69;4;Provavel;0.35
3231;;;;11.0;;;;;;;;;7.0;;2.0;;;;;Felipe Garcia;42330;Atletico-GO;ATL;3;6.13;Felipe Garcia dos Prazeres;3.0;gol;7.1;4;Provavel;-0.26
3232;;;;;;;;;;;;;;;;;;;;Cuca;42411;Palmeiras;PAL;4;3.74;Alexi Stival;3.8;tec;13.71;4;Provavel;0.42
3233;;;;;;;;;;;;;;;;;;;;Bruno;42499;Sao Paulo;SAO;1;0.0;Bruno Vieira do Nascimento;0.0;lat;6.11;4;Duvida;-1.89
3234;;1.0;;;;5.0;;;5.0;;;;;;16.0;;4.0;3.0;;Fagner;42500;Corinthians;COR;4;3.75;Fagner Conserva Lemos;5.0;lat;11.77;4;Nulo;0.48
3235;;;;;;;;;1.0;;;;1.0;;3.0;;;;;Julio Cesar;49673;Fluminense;FLU;1;-2.4;Julio Cesar Jacobi;-2.4;gol;4.61;4;Nulo;-2.39
3236;;;;;;;;;;;;;;;;;;;;Fabricio;49674;Cruzeiro;CRU;0;0.0;Fabricio dos Santos Silva;0.0;lat;5.0;4;Nulo;0.0
3237;;;;4.0;;;;;2.0;;;;2.0;;4.0;;;2.0;;Wilson;50284;Coritiba;COR;4;4.45;Wilson Rodrigues de Moura Junior;7.4;gol;11.09;4;Provavel;1.25
3238;;;;;;1.0;;;4.0;;1.0;;;;8.0;;;;;Guilherme;50294;Atletico-PR;ATL;3;2.37;Guilherme Milhomem Gusmao;0.0;mei;10.33;4;Contundido;0.0
3239;1.0;1.0;;;;3.0;2.0;2.0;4.0;;1.0;;;;9.0;;5.0;;;Everton;50301;Flamengo;FLA;3;6.9;Everton Cardoso da Silva;2.8;mei;15.11;4;Provavel;-1.08
3240;;;;;;6.0;;1.0;1.0;;;;;;6.0;;3.0;;;Adilson;50307;Atletico-MG;ATL;3;0.5;Adilson Warken;0.0;mei;5.18;4;Contundido;0.0
3241;;1.0;;;;2.0;;1.0;1.0;;1.0;;;;12.0;;2.0;1.0;;David Braz;50317;Santos;SAN;3;3.67;David Braz de Oliveira Filho;-1.2;zag;9.68;4;Provavel;-1.13
3242;;1.0;;;;5.0;1.0;1.0;4.0;;;;;;8.0;;6.0;;;Hudson;50324;Cruzeiro;CRU;4;1.75;Hudson Rodrigues dos Santos;-0.6;mei;6.01;4;Nulo;-0.7
3243;;1.0;;;;2.0;;;4.0;;;;;;2.0;;1.0;1.0;;Marcelo Oliveira;50328;Gremio;GRE;1;5.1;Marcelo Oliveira Ferreira;0.0;lat;9.97;4;Contundido;0.0
3244;;;;;;;;;;;;;;;;;;;;Conca;50348;Flamengo;FLA;0;0.0;Dario Leonardo Conca;0.0;mei;12.0;4;Nulo;0.0
3245;;;;;;12.0;;2.0;;;;;;2.0;8.0;;4.0;;;Lucas;50362;Fluminense;FLU;4;-0.3;Lucas Rios Marques;-0.2;lat;2.17;4;Nulo;-0.38
3246;;;;;;;;;;;;;;;;;;;;Paulo Henrique;50398;Sport;SPO;0;0.0;Paulo Henrique Carneiro Filho;0.0;ata;3.0;4;Nulo;0.0
3247;;;;;;1.0;;;;;;;;;2.0;;;;;Kayke;50402;Santos;SAN;2;-0.55;Kayke Moreno de Andrade Rodrigues;0.0;ata;3.01;4;Provavel;0.0
3248;;1.0;;;;1.0;;;;;;;;;;;;;;Marquinho;50407;Fluminense;FLU;1;-2.5;Marco Antonio de Mattos Filho;0.0;mei;3.6;4;Nulo;0.0
3249;;;;;;2.0;1.0;;;;;;;;3.0;;1.0;;;Breno;50408;Vasco;VAS;3;0.27;Breno Vinicius Rodrigues Borges;0.0;zag;2.83;4;Provavel;-0.05
3250;;;;;;;;;;;;;;;;;;;;Wesley;50421;Sao Paulo;SAO;0;0.0;Wesley Lopes Beltrame;0.0;mei;5.0;4;Contundido;0.0
3251;;1.0;;;;4.0;;1.0;3.0;;;;;;1.0;;10.0;1.0;;Kadu;50427;Ponte Preta;PON;3;6.63;Ricardo Martins de Araujo;0.0;zag;13.02;4;Contundido;0.0
3252;;;;;;;;;;;;;;;;;;;;Vilson;50439;Corinthians;COR;0;0.0;Vilson Xavier de Meneses Junior;0.0;zag;4.0;4;Nulo;0.0
3253;;2.0;;;;4.0;1.0;;4.0;;;;;;11.0;;3.0;2.0;;Leo;50459;Cruzeiro;CRU;4;2.2;Leonardo Renan Simões de Lacerda;0.3;zag;8.86;4;Provavel;-0.42
3254;;;;;;8.0;;;3.0;;;;;2.0;18.0;;6.0;1.0;;Eduardo;50645;Bahia;BAH;4;1.57;Carlos Eduardo Santos Oliveira;2.6;lat;4.43;4;Provavel;0.79
3255;;;;;;2.0;;;4.0;1.0;;;;;12.0;;3.0;;;Henrique;50856;Fluminense;FLU;4;1.5;Henrique Adriano Buss;0.2;zag;9.6;4;Nulo;-0.32
3256;;;;;;7.0;1.0;;6.0;;;;;1.0;10.0;;4.0;3.0;;Apodi;51042;Chapecoense;CHA;4;4.7;Luiz Diallison de Souza Alves;3.9;lat;8.44;4;Provavel;0.08
3257;;;;;;;;;;;;;;;;;;;;Denis;51175;Sao Paulo;SAO;0;0.0;Denis Cesar de Matos;0.0;gol;5.0;4;Nulo;0.0
3258;;;;;;;;;;;;;;;;;;;;Emerson Silva;51299;Botafogo;BOT;0;0.0;Emerson dos Santos Silva;0.0;zag;6.0;4;Nulo;0.0
3259;;1.0;;;;2.0;;1.0;3.0;;;;;;3.0;;2.0;;;Leandro Donizete;51318;Santos;SAN;1;1.7;Leandro Donizete Goncalves da Silva;0.0;mei;5.86;4;Contundido;0.0
3260;;;;;;;;;;;;;;;;;;;;Renato Caja;51319;Ponte Preta;PON;0;0.0;Renato Adriano Jaco de Morais;0.0;mei;9.0;4;Nulo;0.0
3261;;;;;;;;;;;;;;;;;;;;Walter;51413;Corinthians;COR;0;0.0;Walter Leandro Capeloza Artune;0.0;gol;6.0;4;Nulo;0.0
3262;;;;;;9.0;;1.0;11.0;;;;;;7.0;;9.0;;;Roger Carvalho;51415;Atletico-GO;ATL;4;3.73;Roger de Carvalho;4.8;zag;7.48;4;Provavel;0.54
3263;;;;;;;;;;;;;;;;;;;;Thiago Carleto;51700;Coritiba;COR;0;0.0;Thiago Carleto Alves;0.0;lat;4.0;4;Nulo;0.0
3264;;;;;;;;;;;;;;;1.0;;;;;Bruno Rodrigo;51705;Gremio;GRE;1;-0.3;Bruno Rodrigo Fenelon Palomo;0.0;zag;5.11;4;Nulo;0.0
3265;;;;;;;;;;;;;;;;;;;;everton Ribeiro;51772;Flamengo;FLA;0;0.0;everton Augusto de Barros Ribeiro;0.0;mei;15.0;4;Nulo;0.0
3266;;;;;;;;;;;;;;;;;;;;Kanu;51792;Vitoria;VIT;0;0.0;Antonio Eduardo Pereira dos Santos;0.0;zag;8.0;4;Nulo;0.0
3267;;1.0;;;;9.0;;1.0;9.0;;;;;;8.0;;7.0;;;Leandro Salino;51905;Vitoria;VIT;3;2.73;Leandro Salino do Carmo;-0.4;lat;5.22;4;Nulo;-0.45
3268;;;;;;2.0;;;3.0;;;;;;7.0;;3.0;2.0;;Rever;52253;Flamengo;FLA;4;3.38;Rever Humberto Alves Araujo;5.5;zag;9.92;4;Provavel;0.9
3269;;;;;;2.0;;;3.0;1.0;;;;;1.0;;2.0;3.0;;Gilson;52674;Botafogo;BOT;4;5.52;Gilson Gomes do Nascimento;6.7;lat;10.1;4;Provavel;0.96
3270;;1.0;;7.0;1.0;;;;;;;;5.0;;4.0;;;1.0;;Victor;52950;Atletico-MG;ATL;4;4.95;Victor Leandro Bagy;15.1;gol;11.53;4;Provavel;3.7
3271;1.0;;;;;5.0;1.0;2.0;5.0;;;;;1.0;9.0;;1.0;;;Lins;53669;Ponte Preta;PON;3;1.97;Lins Lima de Britto;0.8;ata;4.62;4;Provavel;-0.39
3272;;;;;;;;;;;;;;;;;;;;Ferdinando;53731;Avai;AVA;0;0.0;Ferdinando Pereira Leda;0.0;mei;5.0;4;Nulo;0.0
3273;;;;;;1.0;;1.0;3.0;;1.0;;;1.0;6.0;;4.0;;;Elias;54395;Atletico-MG;ATL;3;4.73;Elias Mendes Trindade;0.0;mei;15.31;4;Provavel;0.0
3274;;;;;;;;;;;;;;;;;;;;Willians;54424;Cruzeiro;CRU;0;0.0;Willians Domingos Fernandes;0.0;mei;4.0;4;Nulo;0.0
3275;;;;;;2.0;;1.0;1.0;;;;;;4.0;;;;;Tulio de Melo;54797;Chapecoense;CHA;3;-0.33;Tulio Vinicius Froes de Melo;-0.3;ata;4.0;4;Nulo;-0.27
3276;;;;;;;;;;;;;;;;;;;;Luis Ricardo;55348;Botafogo;BOT;0;0.0;Luis Ricardo Silva Umbelino;0.0;lat;8.0;4;Contundido;0.0
3277;;;;;;;;;;;;;;;2.0;;1.0;;;Xuxa;55594;Ponte Preta;PON;2;0.55;Cassio Luis Rissardo;0.0;mei;2.44;4;Contundido;0.0
3278;;;;;;;;;;;;;;;;;;;;Joao Paulo;56102;Coritiba;COR;0;0.0;Joao Paulo da Silva;0.0;mei;7.0;4;Contundido;0.0
3279;;1.0;;;;3.0;;;6.0;;;;;;9.0;;6.0;;;Rafael Carioca;60784;Atletico-MG;ATL;4;1.75;Rafael de Souza Pereira;4.3;mei;6.78;4;Provavel;0.7
3280;;;;;;1.0;;;1.0;;;;;;3.0;;1.0;;;Willians;60787;Avai;AVA;1;0.8;Willians dos Santos Santana;0.8;ata;4.06;4;Nulo;-0.94
3281;2.0;;;;;2.0;;;2.0;;;;;;2.0;;;;;Marquinhos;60788;Sport;SPO;2;4.7;Marcos Antônio da Silva Goncalves;-0.6;ata;5.72;4;Nulo;-1.48
3282;;;;;;1.0;;;1.0;;;;;;2.0;;;;;Bruno Gallo;60802;Vasco;VAS;1;-0.6;Bruno Vieira Gallo;0.0;mei;1.7;4;Nulo;0.0
3283;;;;;;1.0;;;2.0;;;;;;12.0;;2.0;2.0;;Dede;60819;Cruzeiro;CRU;3;3.43;Anderson Vital da Silva;0.0;zag;8.86;4;Provavel;0.0
3284;;;;;;;;;;;;;;;;;;;;Julio dos Santos;60853;Vasco;VAS;0;0.0;Julio Daniel dos Santos Rodriguez;0.0;mei;5.0;4;Nulo;0.0
3285;;;;;;;;;;;;;;;;;;;;Jael;60859;Gremio;GRE;0;0.0;Jael Ferreira Vieira;0.0;ata;5.0;4;Contundido;0.0
3286;;;;;;2.0;;1.0;;;;;;1.0;10.0;;;1.0;;Patric;60969;Vitoria;VIT;2;0.6;Patric Cabral Lalau;-2.0;lat;6.47;4;Provavel;-2.16
3287;2.0;1.0;;;;6.0;2.0;3.0;11.0;;1.0;;;1.0;14.0;;3.0;;;Rodriguinho;61033;Corinthians;COR;4;5.75;Rodrigo Eduardo Costa Marinho;7.5;mei;16.57;4;Nulo;0.73
3288;;;;;;7.0;3.0;3.0;8.0;;4.0;;;1.0;13.0;;5.0;;;Lucca;61149;Ponte Preta;PON;4;10.43;Lucca Borges Brito;9.7;ata;20.61;4;Provavel;0.52
3289;;1.0;;;;2.0;1.0;1.0;;;;;;;2.0;;;;;Gilberto;61188;Sao Paulo;SAO;2;-0.95;Gilberto Oliveira Souza Junior;-2.6;ata;3.48;4;Nulo;-1.97
3290;;;;;;;;;1.0;;;;;;4.0;;;;;Carlos Cesar;61211;Atletico-MG;ATL;1;-0.7;Carlos Cesar Neves;0.0;lat;4.46;4;Contundido;0.0
3291;;;;;;3.0;;;4.0;;;;;;7.0;;3.0;;;Airton;61985;Botafogo;BOT;3;1.17;Airton Ribeiro Santos;1.6;mei;5.63;4;Contundido;-0.37
3292;;;;;;;1.0;4.0;3.0;;;;;;3.0;;;;;Camilo;62009;Botafogo;BOT;3;1.47;Fernando Camilo Farias;0.0;mei;11.07;4;Contundido;0.0
3293;;;;;;;;;;;;;;;;;;;;Edimar;62024;Sao Paulo;SAO;0;0.0;Edimar Curitiba Fraga;0.0;lat;5.0;4;Nulo;0.0
3294;;;;;;1.0;2.0;2.0;1.0;;1.0;;;1.0;10.0;1.0;2.0;1.0;;Jean;62047;Palmeiras;PAL;2;6.4;Jean Raphael Vanderlei Moreira;0.0;lat;16.51;4;Nulo;0.0
3295;;;;;;2.0;;;1.0;;;;;1.0;;;;;;Maikon Leite;62069;Bahia;BAH;2;-0.5;Maikon Fernando Souza Leite;0.0;ata;2.15;4;Nulo;0.0
3296;1.0;;;;;6.0;;1.0;3.0;;;;;;11.0;;1.0;2.0;;Para;62086;Flamengo;FLA;4;3.15;Marcos Rogerio Ricci Lopes;4.0;lat;9.5;4;Provavel;0.44
3297;;;;;;1.0;;1.0;;;;;;;5.0;;;;;Robinho;62104;Cruzeiro;CRU;1;-1.3;Robson Michael Signorini;-1.3;mei;8.77;4;Provavel;-3.23
3298;;;;8.0;1.0;;;;;;;;6.0;;1.0;;;1.0;;Vanderlei;62121;Santos;SAN;4;5.92;Vanderlei Farias da Silva;-1.0;gol;14.1;4;Provavel;-0.91
3299;;1.0;;;;6.0;2.0;4.0;10.0;;1.0;;;2.0;20.0;;1.0;;;Walter;62128;Atletico-GO;ATL;4;1.88;Walter Henrique da Silva;-0.3;ata;9.25;4;Provavel;-0.52
3300;;1.0;;;;5.0;;;1.0;;;;;;2.0;;;;;Wellington;62129;Vasco;VAS;1;-4.6;Wellington Aparecido Martins;-4.6;mei;0.89;4;Nulo;-2.11
3301;;1.0;;;;7.0;4.0;1.0;7.0;;;;;1.0;12.0;;3.0;2.0;;William Matheus;62130;Coritiba;COR;4;3.42;William Matheus da Silva;2.6;lat;7.24;4;Provavel;0.11
3302;;;;;;;;1.0;;;;;;;8.0;;4.0;2.0;;Werley;62974;Coritiba;COR;4;3.77;Werley Ananias da Silva;8.1;zag;7.95;4;Provavel;1.8
3303;;;;;;;;;;;;;;;;;;;;Joao Paulo;62997;Avai;AVA;0;0.0;Joao Paulo Purcino de Almeida;0.0;lat;4.0;4;Nulo;0.0
3304;;1.0;;;;3.0;;;;;;;;;14.0;;6.0;3.0;;Victor Ramos;63000;Chapecoense;CHA;4;4.37;Victor Ramos Ferreira;2.4;zag;8.56;4;Provavel;-0.04
3305;1.0;;;;;5.0;;1.0;3.0;;;;;;16.0;;4.0;;;Marcos Rocha;63013;Atletico-MG;ATL;2;3.35;Marcos Luis Rocha Aquino;0.0;lat;11.33;4;Contundido;0.0
3306;;1.0;;;;5.0;;1.0;1.0;1.0;;;;;9.0;;8.0;;;Willian Farias;63058;Vitoria;VIT;3;3.7;Willian Roberto Farias;0.0;mei;9.35;4;Provavel;0.0
3307;;;;;;;;;;;;;;;;;;;;Alan Ruschel;63110;Chapecoense;CHA;0;0.0;Alan Luciano Ruschel;0.0;lat;3.0;4;Nulo;0.0
3308;;;;;;;;;;;;;;;;;;;;Douglas;63128;Sao Paulo;SAO;0;0.0;Douglas Silva Bacelar;0.0;zag;4.0;4;Nulo;0.0
3309;;;;;;;;;;;;;;;;;;;;Moises;63158;Palmeiras;PAL;0;0.0;Moises Lima Magalhaes;0.0;mei;10.0;4;Contundido;0.0
3310;;;;;;6.0;;2.0;2.0;;;;;;4.0;;2.0;;;Paulao;63172;Vasco;VAS;3;0.53;Paulo Marcos de Jesus Ribeiro;-0.8;zag;4.44;4;Provavel;-0.32
3311;;;;;;;1.0;3.0;3.0;;;;;3.0;4.0;;;;;Junior Vicosa;63177;Atletico-GO;ATL;4;0.48;Luiz Severo Junior;-0.4;ata;4.08;4;Provavel;-0.42
3312;;;;;;;;;;;;;;;;;;;;Luan;63219;Atletico-MG;ATL;0;0.0;Luan Madson Gedeao De Paiva;0.0;ata;8.0;4;Contundido;0.0
3313;;;;;;13.0;;;8.0;;;;;;9.0;;13.0;;;Jucilei;63422;Sao Paulo;SAO;4;4.22;Jucilei da Silva;0.1;mei;12.16;4;Provavel;-0.84
3314;;1.0;;;;6.0;;;2.0;;3.0;;;1.0;6.0;;4.0;;;Andre;68690;Sport;SPO;3;8.17;Andre Felipe Ribeiro de Souza;-0.7;ata;8.33;4;Provavel;-3.17
3315;;;1.0;;;3.0;1.0;1.0;;;;;;;5.0;;2.0;;;Armero;68693;Bahia;BAH;1;-2.9;Pablo Estifer Armero;0.0;lat;2.38;4;Nulo;0.0
3316;;3.0;;;;8.0;1.0;1.0;8.0;;2.0;;;;16.0;;10.0;;;Bruno Silva;68698;Botafogo;BOT;4;5.97;Bruno Cesar Pereira da Silva;0.7;mei;11.0;4;Suspenso;-1.0
3317;;;;;;;;;;;;;;;;;;;;Diego Renan;68725;Chapecoense;CHA;0;0.0;Diego Renan de Lima Ferreira;0.0;lat;7.0;4;Nulo;0.0
3318;;1.0;;;;1.0;;;2.0;;;;;;7.0;;;;;Emerson Sheik;68744;Ponte Preta;PON;1;-3.6;Marcio Passos de Albuquerque;-3.6;ata;3.48;4;Nulo;-2.52
3319;;;;;;;;;;;;;;;;;;;;Vecchio;68745;Santos;SAN;0;0.0;Emiliano Gabriel Vecchio;0.0;mei;3.0;4;Provavel;0.0
3320;;;;;;;;;;;;;;;;;;;;Everton Heleno;68749;Atletico-GO;ATL;0;0.0;Everton Heleno dos Santos;0.0;mei;3.0;4;Nulo;0.0
3321;;;;;;;;;8.0;;2.0;;;;2.0;;1.0;;;Fernandinho;68758;Gremio;GRE;1;21.1;Luiz Fernando Pereira da Silva;0.0;ata;11.8;4;Nulo;0.0
3322;;;;;;;;;;;;;;;3.0;;;;;Camacho;68770;Corinthians;COR;1;-0.9;Guilherme de Aguiar Camacho;-0.9;mei;4.31;4;Nulo;-1.69
3323;;;;;;1.0;3.0;3.0;7.0;1.0;1.0;;;3.0;6.0;;4.0;;;Henrique Almeida;68773;Coritiba;COR;4;5.77;Henrique Almeida Caixeta Nascentes;1.7;ata;14.79;4;Provavel;-0.78
3324;;;;;;3.0;1.0;3.0;7.0;1.0;;;;;12.0;;1.0;;;Junior Dutra;68784;Avai;AVA;3;2.23;Sergio Dutra Junior;3.8;ata;6.42;4;Nulo;0.82
3325;1.0;1.0;;;;5.0;;2.0;3.0;;1.0;;;2.0;8.0;;2.0;;;Neto Berola;68807;Coritiba;COR;4;2.85;Sosthenes Jose Santos Salles;0.5;ata;11.14;4;Duvida;-0.22
3326;1.0;1.0;;;;6.0;3.0;1.0;9.0;;1.0;;;1.0;22.0;;9.0;2.0;;Nino Paraiba;68808;Ponte Preta;PON;4;8.6;Severino do Ramo Clementino da Silva;5.8;lat;23.11;4;Provavel;0.48
3327;;;;;;;;;;;;;;;;;;;;Rafael Santos;68822;Bahia;BAH;0;0.0;Rafael de Carvalho Santos;0.0;gol;3.0;4;Nulo;0.0
3328;;;;;;2.0;;;;;;;;;1.0;;;;;Renato Chaves;68827;Fluminense;FLU;1;-1.3;Renato de Araujo Chaves Junior;0.0;zag;3.32;4;Contundido;0.0
3329;;1.0;;;;9.0;1.0;1.0;6.0;;;;;;15.0;;5.0;;;Rithely;68834;Sport;SPO;3;0.73;Francisco Rithely da Silva Sousa;0.6;mei;8.19;4;Provavel;-0.14
3330;;;;;;;;;;;;;4.0;;1.0;;;;;Klever;68884;Atletico-GO;ATL;1;-8.3;Klever Rodrigo Gomes Rufino;0.0;gol;0.71;4;Nulo;0.0
3331;;;;;;;;;;;;;;;;;;;;Gum;68887;Fluminense;FLU;0;0.0;Welington Pereira Rodrigues;0.0;zag;7.0;4;Contundido;0.0
3332;;;;;;;;;;;;;;;;;;;;Andre Lima;68893;Vitoria;VIT;0;0.0;Andre Luiz Barretto Silva Lima;0.0;ata;8.0;4;Contundido;0.0
3333;;;;;;1.0;;;4.0;;;;;1.0;1.0;;1.0;;;Wellington Silva;68895;Fluminense;FLU;1;2.4;Wellington Alves da Silva;0.0;ata;10.89;4;Contundido;0.0
3334;1.0;1.0;;;;10.0;;2.0;5.0;;;;;;18.0;;6.0;;;Rodrigo Pimpao;68901;Botafogo;BOT;4;1.67;Rodrigo Pimpao Viana;-0.9;ata;5.89;4;Provavel;-1.17
3335;;2.0;;;;8.0;;2.0;4.0;;;;;;7.0;;6.0;;;Anselmo;68910;Sport;SPO;2;1.75;Anselmo de Moraes;-0.2;mei;4.65;4;Provavel;-0.73
3336;;1.0;;;;5.0;;1.0;6.0;;1.0;;;;10.0;;2.0;;;Diego Souza;68911;Sport;SPO;2;3.8;Diego Souza de Andrade;-0.2;mei;17.28;4;Nulo;-2.94
3337;;;;;;;1.0;;12.0;;;;;3.0;12.0;;4.0;;;Dudu;68920;Palmeiras;PAL;2;4.35;Eduardo Pereira Rodrigues;0.0;ata;19.48;4;Contundido;0.0
3338;;;;;;;;;;;;;;;;;;;;Leonardo Silva;68925;Atletico-MG;ATL;0;0.0;Leonardo Fabiano da Silva e Silva;0.0;zag;13.0;4;Contundido;0.0
3339;;;;;;;;;;;;;;;;;;;;Rafael;68928;Cruzeiro;CRU;0;0.0;Rafael Pires Monteiro;0.0;gol;10.0;4;Nulo;0.0
3340;;;;;;;;;;;;;;;;;;;;Thiago Ribeiro;68929;Santos;SAN;0;0.0;Thiago Ribeiro Cardoso;0.0;ata;7.0;4;Nulo;0.0
3341;;;;;;6.0;;2.0;10.0;;1.0;;;3.0;3.0;;1.0;;;Kieza;68930;Vitoria;VIT;2;5.35;Welker Marcal de Almeida;8.0;ata;10.78;4;Provavel;1.65
3342;;1.0;;2.0;;;;;;;;;2.0;;5.0;;;2.0;;Renan Ribeiro;68932;Sao Paulo;SAO;4;2.13;Renan Ribeiro;-4.6;gol;7.65;4;Provavel;-2.27
3343;;;;;;;;;;;;;;;;;;;;Giovanni Augusto;68938;Corinthians;COR;0;0.0;Giovanni Augusto Oliveira Cardoso;0.0;mei;8.0;4;Nulo;0.0
3344;;;;;;1.0;;;2.0;;;;;;2.0;;;;;Ronaldo Alves;68950;Sport;SPO;1;-0.1;Ronaldo Luiz Alves;-0.1;zag;6.08;4;Nulo;-1.92
3345;;;;;;1.0;2.0;3.0;;;1.0;;;;1.0;;;;;Leandro Damiao;68953;Flamengo;FLA;2;5.65;Leandro Damiao da Silva dos Santos;0.0;ata;9.26;4;Provavel;-1.54
3346;1.0;1.0;;;;;1.0;;;;;;;;;;2.0;;;Marquinhos Gabriel;68954;Corinthians;COR;1;7.4;Marcos Gabriel do Nascimento;0.0;mei;9.09;4;Provavel;0.0
3347;;;;;;;;;;;;;;;;;;;;Giovanni;68979;Atletico-MG;ATL;0;0.0;Giovanni Aparecido Adriano dos Santos;0.0;gol;6.0;4;Nulo;0.0
3348;;;;;;;;;;;;;;;;;;;;Gustavo Santos;68986;Avai;AVA;0;0.0;Gustavo dos Santos;0.0;lat;1.0;4;Nulo;0.0
